Label	Runlength	Gen	Randomizer	PID	Thinning	Mu	Nodes	Param1	Param2	Param3	Independence-Rate
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	5	2	1.0	1000	2.1	6.0	0.0	0.6502480249273859
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	5	4	1.0	1000	2.1	6.0	0.0	0.6406376594388776
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	5	8	1.0	1000	2.1	6.0	0.0	0.755481687145936
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	5	16	1.0	1000	2.1	6.0	0.0	0.9492421549507313
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	5	32	1.0	1000	2.1	6.0	0.0	0.9975117447568908
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	5	64	1.0	1000	2.1	6.0	0.0	0.998680616267489
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	1	2	1.0	1000	2.1	6.0	0.0	0.6785499151196539
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	1	4	1.0	1000	2.1	6.0	0.0	0.6548900590559692
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	1	8	1.0	1000	2.1	6.0	0.0	0.7378768096518609
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	1	16	1.0	1000	2.1	6.0	0.0	0.9125429805827201
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	1	32	1.0	1000	2.1	6.0	0.0	0.9945411417487369
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	1	64	1.0	1000	2.1	6.0	0.0	0.9987404851870105
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	4	2	1.0	1000	2.1	6.0	0.0	0.7161545382801936
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	4	4	1.0	1000	2.1	6.0	0.0	0.6931602837022032
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	4	8	1.0	1000	2.1	6.0	0.0	0.7574959410076354
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	4	16	1.0	1000	2.1	6.0	0.0	0.8973816357613564
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	4	32	1.0	1000	2.1	6.0	0.0	0.9916407377061541
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	4	64	1.0	1000	2.1	6.0	0.0	0.9988840912632388
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	14	2	1.0	1000	2.1	6.0	0.0	0.6748170440721728
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	14	4	1.0	1000	2.1	6.0	0.0	0.6451413581081268
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	14	8	1.0	1000	2.1	6.0	0.0	0.7198022724326173
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	14	16	1.0	1000	2.1	6.0	0.0	0.9025540730278965
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	14	32	1.0	1000	2.1	6.0	0.0	0.9935065472430411
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	14	64	1.0	1000	2.1	6.0	0.0	0.9987393764188911
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	6	2	1.0	1000	2.1	6.0	0.0	0.662404947427713
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	6	4	1.0	1000	2.1	6.0	0.0	0.6488423535486294
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	6	8	1.0	1000	2.1	6.0	0.0	0.7513612467142321
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	6	16	1.0	1000	2.1	6.0	0.0	0.9338240471273
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	6	32	1.0	1000	2.1	6.0	0.0	0.9970868146826887
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	6	64	1.0	1000	2.1	6.0	0.0	0.9987208974840406
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	12	2	1.0	1000	2.1	6.0	0.0	0.7099077952163975
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	12	4	1.0	1000	2.1	6.0	0.0	0.6806456891834533
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	12	8	1.0	1000	2.1	6.0	0.0	0.7398321596784339
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	12	16	1.0	1000	2.1	6.0	0.0	0.8861733736313752
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	12	32	1.0	1000	2.1	6.0	0.0	0.9876983579059337
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	12	64	1.0	1000	2.1	6.0	0.0	0.9987445216653115
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	2	2	1.0	1000	2.1	6.0	0.0	0.7141048824593128
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	2	4	1.0	1000	2.1	6.0	0.0	0.6818476757791724
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	2	8	1.0	1000	2.1	6.0	0.0	0.737924157004574
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	2	16	1.0	1000	2.1	6.0	0.0	0.8911977449207531
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	2	32	1.0	1000	2.1	6.0	0.0	0.9922933730454206
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	2	64	1.0	1000	2.1	6.0	0.0	0.998577279012871
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	7	2	1.0	1000	2.1	6.0	0.0	0.6979546455057511
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	7	4	1.0	1000	2.1	6.0	0.0	0.6656093734126491
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	7	8	1.0	1000	2.1	6.0	0.0	0.7293856035037419
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	7	16	1.0	1000	2.1	6.0	0.0	0.8967869196645257
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	7	32	1.0	1000	2.1	6.0	0.0	0.9932273029991759
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	7	64	1.0	1000	2.1	6.0	0.0	0.9988147780248557
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	17	2	1.0	1000	2.1	6.0	0.0	0.6791318699045752
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	17	4	1.0	1000	2.1	6.0	0.0	0.6556541377641555
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	17	8	1.0	1000	2.1	6.0	0.0	0.7275664809460582
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	17	16	1.0	1000	2.1	6.0	0.0	0.8919900232047353
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	17	32	1.0	1000	2.1	6.0	0.0	0.9917430851129835
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	17	64	1.0	1000	2.1	6.0	0.0	0.9986945785300358
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	11	2	1.0	1000	2.1	6.0	0.0	0.6560816979164978
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	11	4	1.0	1000	2.1	6.0	0.0	0.6395114546701887
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	11	8	1.0	1000	2.1	6.0	0.0	0.7320752372772403
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	11	16	1.0	1000	2.1	6.0	0.0	0.9209490009237201
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	11	32	1.0	1000	2.1	6.0	0.0	0.9959431939110096
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	11	64	1.0	1000	2.1	6.0	0.0	0.9987278590759557
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	16	2	1.0	1000	2.1	6.0	0.0	0.7175093438408255
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	16	4	1.0	1000	2.1	6.0	0.0	0.6871959966054259
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	16	8	1.0	1000	2.1	6.0	0.0	0.7414390891726601
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	16	16	1.0	1000	2.1	6.0	0.0	0.8794650791942142
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	16	32	1.0	1000	2.1	6.0	0.0	0.9860837478502282
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	16	64	1.0	1000	2.1	6.0	0.0	0.9986682054067857
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	19	2	1.0	1000	2.1	6.0	0.0	0.6856963316646334
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	19	4	1.0	1000	2.1	6.0	0.0	0.6605001893062976
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	19	8	1.0	1000	2.1	6.0	0.0	0.7348239451432418
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	19	16	1.0	1000	2.1	6.0	0.0	0.9008008708089689
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	19	32	1.0	1000	2.1	6.0	0.0	0.9929299356358589
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	19	64	1.0	1000	2.1	6.0	0.0	0.9987458457784696
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	15	2	1.0	1000	2.1	6.0	0.0	0.7025086093456897
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	15	4	1.0	1000	2.1	6.0	0.0	0.6724248957079262
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	15	8	1.0	1000	2.1	6.0	0.0	0.73475935828877
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	15	16	1.0	1000	2.1	6.0	0.0	0.8927849483439259
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	15	32	1.0	1000	2.1	6.0	0.0	0.9915726404793236
HYPER_RUN2	1000	HYPER	NETWORKIT_ES	15	64	1.0	1000	2.1	6.0	0.0	0.9987204972422096
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	6	1	1.0	1000	-2.0	50	1000	0.9808318923944495
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	16	1	1.0	1000	-2.0	50	1000	0.9807131117297823
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	19	1	1.0	1000	-2.0	50	1000	0.9809191782875993
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	1	1	1.0	1000	-2.0	50	1000	0.9806931567328918
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	15	1	1.0	1000	-2.0	50	1000	0.9811616299708503
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	13	1	1.0	1000	-2.0	50	1000	0.980605324903166
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	18	1	1.0	1000	-2.0	50	1000	0.9810941794102747
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	2	1	1.0	1000	-2.0	50	1000	0.9808154484612782
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	14	1	1.0	1000	-2.0	50	1000	0.9807625257138872
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	8	1	1.0	1000	-2.0	50	1000	0.980217134847357
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	4	1	1.0	1000	-2.0	50	1000	0.9806181179025004
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	0	1	1.0	1000	-2.0	50	1000	0.9803026038601609
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	17	1	1.0	1000	-2.0	50	1000	0.9812625983966377
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	5	1	1.0	1000	-2.0	50	1000	0.980995979706034
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	9	1	1.0	1000	-2.0	50	1000	0.9811588222339581
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	3	1	1.0	1000	-2.0	50	1000	0.9810119298783996
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	10	1	1.0	1000	-2.0	50	1000	0.9805202861987675
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	11	1	1.0	1000	-2.0	50	1000	0.9815802654364383
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	12	1	1.0	1000	-2.0	50	1000	0.9810537578060178
CB_PLDHH_RUN0	100	PLDHH	CB_UNIFORM	7	1	1.0	1000	-2.0	50	1000	0.9811754076362107
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	0	2	1.0	1000	-2.0	50	1000	0.05556756756756757
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	0	4	1.0	1000	-2.0	50	1000	0.0412992992992993
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	0	8	1.0	1000	-2.0	50	1000	0.07184184184184184
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	0	16	1.0	1000	-2.0	50	1000	0.2518998998998999
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	0	32	1.0	1000	-2.0	50	1000	0.7843143143143143
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	0	64	1.0	1000	-2.0	50	1000	0.9884764764764765
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	0	2	1.0	1000	-2.0	50	1000	0.9941341341341341
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	0	4	1.0	1000	-2.0	50	1000	0.9942322322322322
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	0	8	1.0	1000	-2.0	50	1000	0.9940500500500501
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	0	16	1.0	1000	-2.0	50	1000	0.9941801801801802
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	0	32	1.0	1000	-2.0	50	1000	0.9942042042042042
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	0	64	1.0	1000	-2.0	50	1000	0.994018018018018
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	2	2	1.0	1000	-2.0	50	1000	0.08692692692692693
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	2	4	1.0	1000	-2.0	50	1000	0.06351551551551551
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	2	8	1.0	1000	-2.0	50	1000	0.09594194194194194
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	2	16	1.0	1000	-2.0	50	1000	0.2606926926926927
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	2	32	1.0	1000	-2.0	50	1000	0.7032632632632633
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	2	64	1.0	1000	-2.0	50	1000	0.9788068068068068
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	2	2	1.0	1000	-2.0	50	1000	0.9942982982982983
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	2	4	1.0	1000	-2.0	50	1000	0.9946246246246246
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	2	8	1.0	1000	-2.0	50	1000	0.9944524524524525
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	2	16	1.0	1000	-2.0	50	1000	0.9943443443443444
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	2	32	1.0	1000	-2.0	50	1000	0.9946866866866867
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	2	64	1.0	1000	-2.0	50	1000	0.9945905905905906
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	5	2	1.0	1000	-2.0	50	1000	0.04125525525525525
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	5	4	1.0	1000	-2.0	50	1000	0.03118118118118118
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	5	8	1.0	1000	-2.0	50	1000	0.05876476476476476
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	5	16	1.0	1000	-2.0	50	1000	0.25203803803803804
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	5	32	1.0	1000	-2.0	50	1000	0.8411931931931932
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	5	64	1.0	1000	-2.0	50	1000	0.9904704704704704
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	5	2	1.0	1000	-2.0	50	1000	0.994
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	5	4	1.0	1000	-2.0	50	1000	0.9937337337337337
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	5	8	1.0	1000	-2.0	50	1000	0.9936936936936936
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	5	16	1.0	1000	-2.0	50	1000	0.9940940940940941
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	5	32	1.0	1000	-2.0	50	1000	0.993975975975976
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	5	64	1.0	1000	-2.0	50	1000	0.993971971971972
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	9	2	1.0	1000	-2.0	50	1000	0.03659059059059059
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	9	4	1.0	1000	-2.0	50	1000	0.027293293293293292
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	9	8	1.0	1000	-2.0	50	1000	0.05274874874874875
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	9	16	1.0	1000	-2.0	50	1000	0.24996996996996998
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	9	32	1.0	1000	-2.0	50	1000	0.8554054054054054
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	9	64	1.0	1000	-2.0	50	1000	0.9913713713713713
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	9	2	1.0	1000	-2.0	50	1000	0.993995995995996
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	9	4	1.0	1000	-2.0	50	1000	0.9939039039039039
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	9	8	1.0	1000	-2.0	50	1000	0.994048048048048
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	9	16	1.0	1000	-2.0	50	1000	0.9939439439439439
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	9	32	1.0	1000	-2.0	50	1000	0.9938158158158158
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	9	64	1.0	1000	-2.0	50	1000	0.9938918918918919
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	11	2	1.0	1000	-2.0	50	1000	0.027447447447447447
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	11	4	1.0	1000	-2.0	50	1000	0.020780780780780782
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	11	8	1.0	1000	-2.0	50	1000	0.04520720720720721
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	11	16	1.0	1000	-2.0	50	1000	0.25827627627627625
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	11	32	1.0	1000	-2.0	50	1000	0.8882002002002002
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	11	64	1.0	1000	-2.0	50	1000	0.9924464464464464
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	11	2	1.0	1000	-2.0	50	1000	0.9937797797797798
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	11	4	1.0	1000	-2.0	50	1000	0.9937937937937938
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	11	8	1.0	1000	-2.0	50	1000	0.9936576576576577
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	11	16	1.0	1000	-2.0	50	1000	0.9937177177177177
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	11	32	1.0	1000	-2.0	50	1000	0.9938358358358358
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	11	64	1.0	1000	-2.0	50	1000	0.9936576576576577
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	16	2	1.0	1000	-2.0	50	1000	0.05049249249249249
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	16	4	1.0	1000	-2.0	50	1000	0.03651451451451451
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	16	8	1.0	1000	-2.0	50	1000	0.06384184184184184
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	16	16	1.0	1000	-2.0	50	1000	0.23895295295295296
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	16	32	1.0	1000	-2.0	50	1000	0.8025105105105105
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	16	64	1.0	1000	-2.0	50	1000	0.9881361361361362
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	16	2	1.0	1000	-2.0	50	1000	0.9941661661661662
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	16	4	1.0	1000	-2.0	50	1000	0.9938878878878878
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	16	8	1.0	1000	-2.0	50	1000	0.99403003003003
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	16	16	1.0	1000	-2.0	50	1000	0.993985985985986
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	16	32	1.0	1000	-2.0	50	1000	0.9941541541541542
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	16	64	1.0	1000	-2.0	50	1000	0.9940800800800801
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	12	2	1.0	1000	-2.0	50	1000	0.055611611611611614
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	12	4	1.0	1000	-2.0	50	1000	0.04169169169169169
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	12	8	1.0	1000	-2.0	50	1000	0.07071471471471472
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	12	16	1.0	1000	-2.0	50	1000	0.24471271271271272
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	12	32	1.0	1000	-2.0	50	1000	0.7893533533533533
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	12	64	1.0	1000	-2.0	50	1000	0.9878018018018018
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	12	2	1.0	1000	-2.0	50	1000	0.994044044044044
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	12	4	1.0	1000	-2.0	50	1000	0.994006006006006
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	12	8	1.0	1000	-2.0	50	1000	0.9941161161161162
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	12	16	1.0	1000	-2.0	50	1000	0.993945945945946
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	12	32	1.0	1000	-2.0	50	1000	0.9938358358358358
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	12	64	1.0	1000	-2.0	50	1000	0.9940500500500501
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	13	2	1.0	1000	-2.0	50	1000	0.038628628628628627
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	13	4	1.0	1000	-2.0	50	1000	0.029413413413413414
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	13	8	1.0	1000	-2.0	50	1000	0.056722722722722725
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	13	16	1.0	1000	-2.0	50	1000	0.2563883883883884
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	13	32	1.0	1000	-2.0	50	1000	0.8452312312312312
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	13	64	1.0	1000	-2.0	50	1000	0.9917177177177178
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	13	2	1.0	1000	-2.0	50	1000	0.9938038038038038
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	13	4	1.0	1000	-2.0	50	1000	0.993907907907908
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	13	8	1.0	1000	-2.0	50	1000	0.9939439439439439
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	13	16	1.0	1000	-2.0	50	1000	0.993917917917918
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	13	32	1.0	1000	-2.0	50	1000	0.993975975975976
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	13	64	1.0	1000	-2.0	50	1000	0.9938898898898899
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	18	2	1.0	1000	-2.0	50	1000	0.03991991991991992
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	18	4	1.0	1000	-2.0	50	1000	0.03043843843843844
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	18	8	1.0	1000	-2.0	50	1000	0.05780980980980981
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	18	16	1.0	1000	-2.0	50	1000	0.25016816816816817
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	18	32	1.0	1000	-2.0	50	1000	0.8365685685685685
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	18	64	1.0	1000	-2.0	50	1000	0.9903043043043043
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	18	2	1.0	1000	-2.0	50	1000	0.9940600600600601
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	18	4	1.0	1000	-2.0	50	1000	0.9938158158158158
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	18	8	1.0	1000	-2.0	50	1000	0.993961961961962
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	18	16	1.0	1000	-2.0	50	1000	0.994054054054054
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	18	32	1.0	1000	-2.0	50	1000	0.9938338338338338
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	18	64	1.0	1000	-2.0	50	1000	0.99398998998999
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	7	2	1.0	1000	-2.0	50	1000	0.05772172172172172
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	7	4	1.0	1000	-2.0	50	1000	0.04277877877877878
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	7	8	1.0	1000	-2.0	50	1000	0.07402802802802803
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	7	16	1.0	1000	-2.0	50	1000	0.25072872872872876
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	7	32	1.0	1000	-2.0	50	1000	0.7824724724724724
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	7	64	1.0	1000	-2.0	50	1000	0.9873013013013013
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	7	2	1.0	1000	-2.0	50	1000	0.9940660660660661
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	7	4	1.0	1000	-2.0	50	1000	0.9942182182182182
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	7	8	1.0	1000	-2.0	50	1000	0.9941821821821821
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	7	16	1.0	1000	-2.0	50	1000	0.9942042042042042
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	7	32	1.0	1000	-2.0	50	1000	0.9942122122122122
CB_PLDHH_RUN1	1000	PLDHH	CB_UNIFORM	7	64	1.0	1000	-2.0	50	1000	0.9939119119119119
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	15	2	1.0	1000	-2.0	50	1000	0.0443963963963964
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	15	4	1.0	1000	-2.0	50	1000	0.03375975975975976
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	15	8	1.0	1000	-2.0	50	1000	0.06407007007007007
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	15	16	1.0	1000	-2.0	50	1000	0.2596236236236236
CB_PLDHH_RUN1	1000	PLDHH	NETWORKIT_ES	15	32	1.0	1000	-2.0	50	1000	0.8265905905905906
